paper_split,cell_id,prefix_cycle,gate_triggered,trajectory_mae_pp,empirical_coverage,mean_interval_width_pp,weighted_interval_score
primary_test,MATR_B2C36,60,False,0.12430023918160107,1,0.99020422956998611,0.074440220712866545
primary_test,MATR_B2C36,100,False,0.067743256095886148,0.95999999999999996,0.81235733395017662,0.05041279896143451
primary_test,MATR_B2C38,20,False,0.052407001411407708,1,2.0575167166648289,0.086052891025963515
primary_test,MATR_B2C38,40,False,0.069026441408383696,1,1.3827418319525324,0.069100208201212293
primary_test,MATR_B2C38,60,False,0.080800835978864838,1,0.79963864433674769,0.053588233470846527
primary_test,MATR_B2C38,100,False,0.033507393741986746,1,0.85906439687545866,0.039804611143177529
primary_test,MATR_B2C40,20,False,0.31127035633124467,0.9821428571428571,1.8095019182708296,0.16539702287043093
primary_test,MATR_B2C40,40,False,0.093548310305255289,0.94615384615384612,1.3914441988042132,0.08341412928010529
primary_test,MATR_B2C40,60,False,0.13850411140361055,0.95416666666666672,1.4603967994613929,0.10066385975595236
primary_test,MATR_B2C40,100,False,0.16860775809639997,0.96499999999999997,1.0936912200862661,0.095572897397540935
primary_test,MATR_B2C42,20,False,0.18649442583020998,1,1.6725145045460779,0.11791529209493921
primary_test,MATR_B2C42,40,False,0.17593621298374537,0.99230769230769234,1.0357477490870832,0.093206852620050004
primary_test,MATR_B2C42,60,False,0.16482570962194362,0.87916666666666665,0.76456006828193701,0.08150143276687026
primary_test,MATR_B2C42,100,False,0.070059049185882641,0.95499999999999996,0.71524163736065982,0.054216433914728759
primary_test,MATR_B2C44,20,False,0.26582419268049895,0.99642857142857144,1.9786981121845324,0.25916445562718504
primary_test,MATR_B2C44,40,False,0.38592920168402484,0.9884615384615385,0.90712485649847119,0.27283231391162099
primary_test,MATR_B2C44,60,False,0.26103115660333054,0.99583333333333335,1.0756067737128667,0.24589969289458838
primary_test,MATR_B2C44,100,False,0.32753754732520307,0.98999999999999999,1.1228788737971431,0.29356412781567065
primary_test,MATR_B2C46,20,False,0.18351885417814995,1,2.3989996097009061,0.14113960504941353
primary_test,MATR_B2C46,40,False,0.12928406620826838,0.99615384615384617,1.0464263835327485,0.077984935772029959
primary_test,MATR_B2C46,60,False,0.073400706831832058,1,1.23435235716014,0.06561198084928202
primary_test,MATR_B2C46,100,False,0.14796329433382369,0.995,1.2838588607349624,0.092147206417346569
primary_test,MATR_B2C47,20,False,0.43609541777800886,1,3.9341736349900258,0.27650426042567045
primary_test,MATR_B2C47,40,False,0.1957364389752265,1,1.6599125166178226,0.1205758968790029
primary_test,MATR_B2C47,60,False,0.41226832757927201,1,1.9871453211329215,0.2036609532308547
primary_test,MATR_B2C47,100,False,0.41827343449574594,0.995,1.2853659441555294,0.18244540475962112
primary_test,MATR_B2C5,20,False,0.12515435480970666,1,1.4472010231035355,0.089958152373353403
primary_test,MATR_B2C5,40,False,0.061960759535225771,1,0.94330992611672204,0.052097250715632648
primary_test,MATR_B2C5,60,False,0.057050254661273968,1,0.72468338060497983,0.043172864240590643
primary_test,MATR_B2C5,100,False,0.032635826101856225,1,0.77008715601974809,0.036548180567943678
secondary_test,MATR_B3C0,20,False,0.17065215574554157,0.98928571428571432,1.5523070020191261,0.10868714746391706
secondary_test,MATR_B3C0,40,False,0.028878094256591862,1,0.60970243499144106,0.029949445918578645
secondary_test,MATR_B3C0,60,False,0.22240121567760335,0.9916666666666667,0.62058084143830572,0.094875281877569009
secondary_test,MATR_B3C0,100,False,0.038147575183904013,0.80000000000000004,0.31436732257528988,0.025539700727414828
secondary_test,MATR_B3C1,20,False,0.23644715196412688,0.99642857142857144,1.100020861763163,0.11549713989182853
secondary_test,MATR_B3C1,40,False,0.14187667162138895,1,0.68294280876868918,0.070056984166085967
