paper_split,cell_id,prefix_cycle,model_id,trajectory_mae_pp,trajectory_rmse_pp,endpoint_absolute_error_pp
secondary_test,MATR_B3C14,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.092782724880197814,0.10834624313219585,0.16581423712005972
secondary_test,MATR_B3C14,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10490643526350489,0.11651540579952156,0.17993544830365238
secondary_test,MATR_B3C15,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.081586138279774595,0.088180420707063667,0.15135516808801697
secondary_test,MATR_B3C15,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.066924603348537254,0.075498322620792382,0.10164057089103551
secondary_test,MATR_B3C15,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10952613350995524,0.12536219447130564,0.22878925851253484
secondary_test,MATR_B3C15,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.13057548132847124,0.1454621934477115,0.20677580941351437
secondary_test,MATR_B3C16,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.18148552045691935,0.21418097601326685,0.3632543078471997
secondary_test,MATR_B3C16,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.1454338118916059,0.1727153492937869,0.25040742399748694
secondary_test,MATR_B3C16,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10514496538821559,0.11888759982798623,0.19173240351526033
secondary_test,MATR_B3C16,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.021803961666959637,0.030910931476021603,0.010948007822094041
secondary_test,MATR_B3C17,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,1.475379099281743,1.5675158281590806,2.0919593105833485
secondary_test,MATR_B3C17,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.065806480751177079,0.082358574050550748,0.14512647041334503
secondary_test,MATR_B3C17,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.24399636415175135,0.26904157076001556,0.44198852945820022
secondary_test,MATR_B3C17,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.13025572681917588,0.14814856519430808,0.26659484241967846
secondary_test,MATR_B3C18,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.043429114334105484,0.054899052900389538,0.10684353190532647
secondary_test,MATR_B3C18,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.17214303906574654,0.20135058578660936,0.3395562982182696
secondary_test,MATR_B3C18,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.37637096710108919,0.44244414300810819,0.81410304264751687
secondary_test,MATR_B3C18,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.035523708707321827,0.04196725653941466,0.0084844572622131409
secondary_test,MATR_B3C19,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11262684820497257,0.13594922488082903,0.26031728556282019
secondary_test,MATR_B3C19,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.17877484688331693,0.2091447345885116,0.40281594571493429
secondary_test,MATR_B3C19,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.20532621949894725,0.23647190859056763,0.40560187991864893
secondary_test,MATR_B3C19,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.020857389918300343,0.027887576320528323,0.034328978608883176
secondary_test,MATR_B3C20,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.12458160580607595,0.14673849921581511,0.290778272097441
secondary_test,MATR_B3C20,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.1299644943834519,0.14450894591868324,0.19835255573624977
secondary_test,MATR_B3C20,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.14381481330739299,0.15940815266946412,0.27082107556537949
secondary_test,MATR_B3C20,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.021417132622659665,0.027978161890114654,0.068362557332406482
secondary_test,MATR_B3C21,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,1.0563079736126058,1.1654396433793563,1.8056357235816733
secondary_test,MATR_B3C21,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11267906452977085,0.13781192010189,0.33803099697466621
secondary_test,MATR_B3C21,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.50992080860515865,0.5943339112353575,0.79524731611962807
secondary_test,MATR_B3C21,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.026364258518889586,0.034296076901161293,0.02025146123362731
secondary_test,MATR_B3C22,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.2713570884771721,0.35801752616204385,0.74932056733007357
secondary_test,MATR_B3C22,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.28338420052535218,0.34719401269719152,0.63195442950458869
secondary_test,MATR_B3C22,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.23032391414908993,0.27828935746224925,0.53839183472823038
secondary_test,MATR_B3C22,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.044788080570675744,0.057549051028797024,0.1284098154397384
secondary_test,MATR_B3C24,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.094823038148198077,0.10736929491297735,0.19299281608574859
secondary_test,MATR_B3C24,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.047964945712260162,0.088217163918358751,0.44610818093477178
secondary_test,MATR_B3C24,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.15218922754696482,0.16887570805706884,0.037488116837394614
secondary_test,MATR_B3C24,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10808237264287925,0.14927549356669387,0.54594015544788022
secondary_test,MATR_B3C25,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.25456344183286089,0.33700703401580129,0.62900579060544715
secondary_test,MATR_B3C25,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.031593341088325663,0.039027338883597516,0.10131603362098929
secondary_test,MATR_B3C25,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.28033151529491179,0.32725943899643339,0.53841356235786009
secondary_test,MATR_B3C25,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.050956330293753425,0.060929662809184909,0.099371034141796599
secondary_test,MATR_B3C26,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.38987626626455668,0.5025795481632257,0.95430389884931799
secondary_test,MATR_B3C26,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.020676388685027983,0.030002211806847374,0.062999443938693389
secondary_test,MATR_B3C26,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11796960214533787,0.13159215520884177,0.25804114131182132
secondary_test,MATR_B3C26,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.066645931968343175,0.079103011185170741,0.12595681255197633
secondary_test,MATR_B3C27,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.047472197701255429,0.060164404150439631,0.028484056868151697
secondary_test,MATR_B3C27,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.022505753858798216,0.03147004678593298,0.059398371364991931
secondary_test,MATR_B3C27,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11633431675688564,0.12930734775909064,0.2135320261071314
secondary_test,MATR_B3C27,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.038202405598046524,0.04883962909680209,0.082716511584806085
secondary_test,MATR_B3C28,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,1.6437162582358875,1.9177260436385153,3.7680552371440825
secondary_test,MATR_B3C28,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.53550027549929313,0.64280013394351432,1.2975059513781844
secondary_test,MATR_B3C28,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.34358541252920693,0.41167042997745895,0.1393157144702144
secondary_test,MATR_B3C28,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.089482240780434166,0.11647888346804774,0.27882313366828271
secondary_test,MATR_B3C29,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.44839089763131218,0.56970550128812447,1.0474358650411375
secondary_test,MATR_B3C29,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.14381001285802739,0.18774740413086602,0.43977810168551912
secondary_test,MATR_B3C29,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.05304574437453103,0.067477605537186014,0.13054466886973159
secondary_test,MATR_B3C29,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.043880263130323983,0.056783318960614212,0.14361464192255369
secondary_test,MATR_B3C3,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.20169033302543105,0.23290778551205191,0.2464355270898011
secondary_test,MATR_B3C3,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.061959762534812821,0.073093835455310743,0.16826484107160411
secondary_test,MATR_B3C3,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.27889425333649448,0.30732607284813324,0.43052500947342764
secondary_test,MATR_B3C3,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.036187434470756299,0.041148921569979076,0.052903697657626481
secondary_test,MATR_B3C30,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.070378677933061087,0.10393100693256745,0.23762948716395726
secondary_test,MATR_B3C30,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.038332452025794994,0.044445760106911411,0.07250198220579307
secondary_test,MATR_B3C30,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.13066356416450312,0.13902198832113835,0.143786710482388
secondary_test,MATR_B3C30,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11721949960326938,0.15327564607620142,0.34669969613993601
secondary_test,MATR_B3C31,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.06904717333953074,0.09656022616267744,0.18874536407776077
secondary_test,MATR_B3C31,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.023835763565533834,0.031325286110109082,0.070742700679389259
secondary_test,MATR_B3C31,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.29651058618275605,0.34063259944746621,0.55390109549473721
secondary_test,MATR_B3C31,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.060259728477791083,0.064236040315159115,0.052143694407618568
secondary_test,MATR_B3C33,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.026333303889301822,0.03694994809771162,0.13706771153449893
secondary_test,MATR_B3C33,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.060255517190137199,0.082197278198777049,0.19288142816297693
secondary_test,MATR_B3C33,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.12340190965512014,0.14500743061409954,0.29289583891208792
secondary_test,MATR_B3C33,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.025575276104499167,0.031958166892956004,0.014254295678028939
secondary_test,MATR_B3C34,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.071456566711701641,0.078298167804232252,0.066035179968764623
secondary_test,MATR_B3C34,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11514856931027675,0.1392193065705889,0.23983566685707558
secondary_test,MATR_B3C34,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.24484455758205984,0.2921011549153219,0.55644621637165415
secondary_test,MATR_B3C34,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.043996877305786629,0.054671522290182996,0.11297856625631653
secondary_test,MATR_B3C35,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.14743048824394173,0.17763636381138809,0.36768260010049403
secondary_test,MATR_B3C35,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.2240655225445333,0.26631137071579186,0.49444682365920301
secondary_test,MATR_B3C35,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.21431506778244316,0.24619720913739201,0.47789209797412013
secondary_test,MATR_B3C35,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.049068829848565441,0.058546944575684101,0.013135479792396154
secondary_test,MATR_B3C36,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.24452555127558356,0.29266977595874771,0.5488547763702627
secondary_test,MATR_B3C36,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.16974605248394622,0.19319544358864979,0.28732918411101593
secondary_test,MATR_B3C36,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.18400770840535371,0.21481339575219732,0.4050273555093753
secondary_test,MATR_B3C36,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.058409429693579186,0.067548197197113635,0.046512217059159866
secondary_test,MATR_B3C38,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.35281116256005945,0.41891686828927338,0.79231611792019407
secondary_test,MATR_B3C38,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.23291165149915494,0.27860626817976575,0.54295681866317125
secondary_test,MATR_B3C38,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.27310107980125459,0.31657690641919112,0.55872037213734416
secondary_test,MATR_B3C38,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.046845820117247639,0.059029334740254499,0.13199976864314067
secondary_test,MATR_B3C39,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.59319077280882737,0.73214046625800677,1.3613172117806869
secondary_test,MATR_B3C39,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.034837250427442422,0.042989362136715663,0.014873297347264725
secondary_test,MATR_B3C39,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.12905180180919332,0.1615851347593302,0.34534169099050871
secondary_test,MATR_B3C39,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.045733054374938291,0.050869862607087167,0.056171097708372031
secondary_test,MATR_B3C4,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.14653173374241379,0.16601276327544748,0.29980967276874537
secondary_test,MATR_B3C4,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.033756647474990915,0.03929281610330275,0.038077075715676756
secondary_test,MATR_B3C4,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.18084324064161633,0.19846957576151977,0.31752162073344437
secondary_test,MATR_B3C4,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.024649263166001988,0.029963475304566511,0.051990680132732336
secondary_test,MATR_B3C40,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.57294624172035502,0.68366986463043289,1.2986673504885715
secondary_test,MATR_B3C40,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.047120731740707918,0.072238376001922747,0.22914552639234387
secondary_test,MATR_B3C40,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.083109833291930002,0.089635529630603061,0.10574149206368588
secondary_test,MATR_B3C40,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.024801677624698825,0.03498268610203531,0.11030017519351532
secondary_test,MATR_B3C41,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10719910344144011,0.12831733545754473,0.12292990263019021
secondary_test,MATR_B3C41,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.054600296812030866,0.063145203093057573,0.11591341295002167
secondary_test,MATR_B3C41,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.138954724581311,0.15712803814451498,0.21102603411708287
secondary_test,MATR_B3C41,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.048008475006712598,0.064347882592367997,0.17673971699379365
secondary_test,MATR_B3C44,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.019467716377219651,0.023629640669314812,0.030303224960093189
secondary_test,MATR_B3C44,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.15400854102470676,0.18162371511794248,0.2618065197435584
secondary_test,MATR_B3C44,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.1760521480481462,0.20937726305388796,0.37845107019266777
secondary_test,MATR_B3C44,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.10650175894070926,0.12323234051964005,0.20425282173711423
secondary_test,MATR_B3C45,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.27408679558347876,0.31923422892457737,0.6160647656891598
secondary_test,MATR_B3C45,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.82728224068122225,1.0359992630049526,2.0289293515351261
secondary_test,MATR_B3C45,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.34810526976438921,0.39344992476560919,0.66104681574300628
secondary_test,MATR_B3C45,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.096584127456627158,0.10546678108913235,0.15634376818039186
secondary_test,MATR_B3C5,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.47329138324308268,0.54101782244054186,0.74522631949275819
secondary_test,MATR_B3C5,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.14247465393552528,0.16114479938222637,0.24331631204950099
secondary_test,MATR_B3C5,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.20361977248271318,0.22425098551096817,0.32406515852784423
secondary_test,MATR_B3C5,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.03719990015271122,0.042861657697492776,0.094714625091654625
secondary_test,MATR_B3C6,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,1.3212268665422724,1.549047218524918,2.9835666337575901
secondary_test,MATR_B3C6,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,1.0052152661734421,1.3011818304129295,3.2667760486552027
secondary_test,MATR_B3C6,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.54686278654510856,0.59625809417720821,0.77489559041831058
secondary_test,MATR_B3C6,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.19987547913245102,0.25861320347633387,0.41702879302332008
secondary_test,MATR_B3C7,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.086323831331251613,0.11265126939165654,0.25049004069079217
secondary_test,MATR_B3C7,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.18488790283328549,0.21535007393627492,0.33998213505104502
secondary_test,MATR_B3C7,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.34647959977342141,0.39344705139912978,0.68514991966085859
secondary_test,MATR_B3C7,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.058992247260824443,0.065342284872524178,0.084928884870691945
secondary_test,MATR_B3C8,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.057816362684710604,0.092710008963760845,0.23645603000235837
secondary_test,MATR_B3C8,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.052417328685347431,0.059406008464801464,0.059657856657452157
secondary_test,MATR_B3C8,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.11025521674417019,0.12387138123762904,0.19778101004702364
secondary_test,MATR_B3C8,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.02999199628414722,0.033513831535886579,0.0060277504839376661
secondary_test,MATR_B3C9,20,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.033752476608813711,0.038978372110423383,0.016411676575657452
secondary_test,MATR_B3C9,40,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.23167125175771955,0.27330795094790744,0.47049181377751381
secondary_test,MATR_B3C9,60,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.28336378154596675,0.32790198658639841,0.58307043659621627
secondary_test,MATR_B3C9,100,pairwise_extra_trees_leaf3_48__k12__weighted_mean,0.1128546290528611,0.13201176096690775,0.22027683686816601
