scenario,fold_id,target_condition_id,prefix_checkups,method,future_checkup_count,trajectory_iae_pp,future_point_mae_pp,final_true_retention_pct,final_predicted_retention_pct,final_error_pp,future_checkup_count_recomputed,trajectory_iae_pp_recomputed,future_point_mae_pp_recomputed,final_true_retention_pct_recomputed,final_predicted_retention_pct_recomputed,final_error_pp_recomputed,future_checkup_count_audit_difference,trajectory_iae_pp_audit_difference,future_point_mae_pp_audit_difference,final_true_retention_pct_audit_difference,final_predicted_retention_pct_audit_difference,final_error_pp_audit_difference
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,hierarchical_activation_offset_power_tau7_v3,21,0.50008264577410022,0.45402731496930993,93.492343457609309,94.555974477532601,1.0636310199232923,21,0.50008264577410022,0.45402731496930993,93.492343457609309,94.555974477532601,1.0636310199232923,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,hierarchical_power_law_prefix_update_v2,21,0.69615422841222729,0.63196292875048854,93.492343457609309,92.135790002116167,-1.3565534554931418,21,0.69615422841222729,0.63196292875048854,93.492343457609309,92.135790002116167,-1.3565534554931418,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,mechanism_gated_hierarchical_activation_offset_hybrid_v1,21,0.50008264577410022,0.45402731496930993,93.492343457609309,94.555974477532601,1.0636310199232923,21,0.50008264577410022,0.45402731496930993,93.492343457609309,94.555974477532601,1.0636310199232923,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,mechanism_gated_target_activation_offset_hybrid_v1,21,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,21,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,target_prefix_activation_offset_power_tau7_v1,21,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,21,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,target_prefix_only_sqrt_time_v1,21,1.6109235945937537,1.5035666482725938,93.492343457609309,96.25285948298071,2.7605160253714018,21,1.6109235945937537,1.5035666482725938,93.492343457609309,96.25285948298071,2.7605160253714018,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,hierarchical_activation_offset_power_tau7_v3,30,3.2839411027129595,3.0028383616364098,90.735839071610982,84.788899007750672,-5.9469400638603105,30,3.2839411027129595,3.0028383616364098,90.735839071610982,84.788899007750672,-5.9469400638603105,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,hierarchical_power_law_prefix_update_v2,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,mechanism_gated_hierarchical_activation_offset_hybrid_v1,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,mechanism_gated_target_activation_offset_hybrid_v1,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,30,3.3956604438771274,3.0900732622525298,90.735839071610982,84.344136225713044,-6.3917028458979388,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,target_prefix_activation_offset_power_tau7_v1,30,3.5860951171357147,3.2631465715596941,90.735839071610982,83.977638756898642,-6.7582003147123402,30,3.5860951171357147,3.2631465715596941,90.735839071610982,83.977638756898642,-6.7582003147123402,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,5,target_prefix_only_sqrt_time_v1,30,1.3733272087389083,1.2678315430650349,90.735839071610982,93.11571690544875,2.3798778338377673,30,1.3733272087389083,1.2678315430650349,90.735839071610982,93.11571690544875,2.3798778338377673,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,hierarchical_activation_offset_power_tau7_v3,27,0.56971768358458708,0.54228221914468966,90.735839071610982,89.902495189668159,-0.83334388194282383,27,0.56971768358458708,0.54228221914468966,90.735839071610982,89.902495189668159,-0.83334388194282383,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,hierarchical_power_law_prefix_update_v2,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,mechanism_gated_hierarchical_activation_offset_hybrid_v1,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,mechanism_gated_target_activation_offset_hybrid_v1,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,27,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,target_prefix_activation_offset_power_tau7_v1,27,1.0378317578951322,0.96977098341948231,90.735839071610982,88.947700756056946,-1.7881383155540362,27,1.0378317578951322,0.96977098341948231,90.735839071610982,88.947700756056946,-1.7881383155540362,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,target_prefix_only_sqrt_time_v1,27,0.87717246896425083,0.81580465256259793,90.735839071610982,92.312690570806524,1.5768514991955414,27,0.87717246896425083,0.81580465256259793,90.735839071610982,92.312690570806524,1.5768514991955414,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,hierarchical_activation_offset_power_tau7_v3,25,0.12458490377068229,0.11071355706903774,90.735839071610982,91.053011289585726,0.31717221797474338,25,0.12458490377068229,0.11071355706903774,90.735839071610982,91.053011289585726,0.31717221797474338,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,hierarchical_power_law_prefix_update_v2,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,mechanism_gated_hierarchical_activation_offset_hybrid_v1,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,mechanism_gated_target_activation_offset_hybrid_v1,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,25,0.33411719983258897,0.31483708727168053,90.735839071610982,90.208764114091224,-0.52707495751975841,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,target_prefix_activation_offset_power_tau7_v1,25,0.070858759768327839,0.074113485844297319,90.735839071610982,90.724428186330172,-0.011410885280810135,25,0.070858759768327839,0.074113485844297319,90.735839071610982,90.724428186330172,-0.011410885280810135,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,10,target_prefix_only_sqrt_time_v1,25,0.75082556372881193,0.69600350541974199,90.735839071610982,92.076993721984607,1.3411546503736247,25,0.75082556372881193,0.69600350541974199,90.735839071610982,92.076993721984607,1.3411546503736247,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,hierarchical_activation_offset_power_tau7_v3,21,0.29316078488596337,0.26483097504820868,90.735839071610982,91.323514241874733,0.5876751702637506,21,0.29316078488596337,0.26483097504820868,90.735839071610982,91.323514241874733,0.5876751702637506,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,hierarchical_power_law_prefix_update_v2,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,mechanism_gated_hierarchical_activation_offset_hybrid_v1,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,mechanism_gated_target_activation_offset_hybrid_v1,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,21,0.026319809410782213,0.028338512745680163,90.735839071610982,90.740460008833978,0.0046209372229952805,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,target_prefix_activation_offset_power_tau7_v1,21,0.23079995214828314,0.20816640645887557,90.735839071610982,91.207066344216642,0.47122727260565966,21,0.23079995214828314,0.20816640645887557,90.735839071610982,91.207066344216642,0.47122727260565966,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,14,target_prefix_only_sqrt_time_v1,21,0.62499671815305946,0.58027222349507279,90.735839071610982,91.80652812701716,1.0706890554061772,21,0.62499671815305946,0.58027222349507279,90.735839071610982,91.80652812701716,1.0706890554061772,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,hierarchical_activation_offset_power_tau7_v3,30,2.3766143772574702,2.1830237186773647,90.289459200236124,86.179625297831436,-4.1098339024046879,30,2.3766143772574702,2.1830237186773647,90.289459200236124,86.179625297831436,-4.1098339024046879,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,hierarchical_power_law_prefix_update_v2,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,mechanism_gated_hierarchical_activation_offset_hybrid_v1,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,mechanism_gated_target_activation_offset_hybrid_v1,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,30,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,target_prefix_activation_offset_power_tau7_v1,30,2.755664266010621,2.5205037442634546,90.289459200236124,85.342614222137087,-4.9468449780990369,30,2.755664266010621,2.5205037442634546,90.289459200236124,85.342614222137087,-4.9468449780990369,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,target_prefix_only_sqrt_time_v1,30,0.80907850012909222,0.74470428085709695,90.289459200236124,91.771038778382447,1.4815795781463237,30,0.80907850012909222,0.74470428085709695,90.289459200236124,91.771038778382447,1.4815795781463237,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,hierarchical_activation_offset_power_tau7_v3,27,0.44139086999736543,0.42560834429297001,90.289459200236124,89.745802937186255,-0.54365626304986847,27,0.44139086999736543,0.42560834429297001,90.289459200236124,89.745802937186255,-0.54365626304986847,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,hierarchical_power_law_prefix_update_v2,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,mechanism_gated_hierarchical_activation_offset_hybrid_v1,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,mechanism_gated_target_activation_offset_hybrid_v1,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,27,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,target_prefix_activation_offset_power_tau7_v1,27,0.80119765450657354,0.75563970648542045,90.289459200236124,89.035022969990578,-1.2544362302455454,27,0.80119765450657354,0.75563970648542045,90.289459200236124,89.035022969990578,-1.2544362302455454,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,target_prefix_only_sqrt_time_v1,27,0.45731817166291749,0.41959406670995414,90.289459200236124,91.218846366851622,0.92938716661549847,27,0.45731817166291749,0.41959406670995414,90.289459200236124,91.218846366851622,0.92938716661549847,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,hierarchical_activation_offset_power_tau7_v3,25,0.13339482190717053,0.11800741078757028,90.289459200236124,90.660598392056542,0.37113919182041855,25,0.13339482190717053,0.11800741078757028,90.289459200236124,90.660598392056542,0.37113919182041855,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,hierarchical_power_law_prefix_update_v2,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,mechanism_gated_hierarchical_activation_offset_hybrid_v1,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,mechanism_gated_target_activation_offset_hybrid_v1,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,25,0.19585626255595193,0.19104090014972427,90.289459200236124,90.086611807528385,-0.20284739270773855,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,target_prefix_activation_offset_power_tau7_v1,25,0.091704147999414259,0.095766635281605658,90.289459200236124,90.289680059087118,0.00022085885099443203,25,0.091704147999414259,0.095766635281605658,90.289459200236124,90.289680059087118,0.00022085885099443203,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,10,target_prefix_only_sqrt_time_v1,25,0.40839588601510479,0.37267910116071901,90.289459200236124,91.116377153857826,0.8269179536217024,25,0.40839588601510479,0.37267910116071901,90.289459200236124,91.116377153857826,0.8269179536217024,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,hierarchical_activation_offset_power_tau7_v3,21,0.29458788568990146,0.26492875250374598,90.289459200236124,90.918182453126775,0.62872325289065145,21,0.29458788568990146,0.26492875250374598,90.289459200236124,90.918182453126775,0.62872325289065145,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,hierarchical_power_law_prefix_update_v2,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,mechanism_gated_hierarchical_activation_offset_hybrid_v1,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,mechanism_gated_target_activation_offset_hybrid_v1,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,21,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,target_prefix_activation_offset_power_tau7_v1,21,0.24314805830118735,0.21754890772587235,90.289459200236124,90.824520813278028,0.53506161304190414,21,0.24314805830118735,0.21754890772587235,90.289459200236124,90.824520813278028,0.53506161304190414,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,target_prefix_only_sqrt_time_v1,21,0.38122990837666526,0.34974433411449146,90.289459200236124,91.01401433724125,0.72455513700512597,21,0.38122990837666526,0.34974433411449146,90.289459200236124,91.01401433724125,0.72455513700512597,0,0,0,0,0,0
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC87.5,5,hierarchical_activation_offset_power_tau7_v3,30,1.6403486739664743,1.5196679390666252,87.381149771030991,84.634214481187726,-2.7469352898432646,30,1.6403486739664743,1.5196679390666252,87.381149771030991,84.634214481187726,-2.7469352898432646,0,0,0,0,0,0
