scenario,fold_id,target_condition_id,prefix_checkups,candidate_trajectory_iae_pp,candidate_future_point_mae_pp,final_true_retention_pct,candidate_final_predicted_retention_pct,candidate_final_error_pp,activation_gate_ready,comparator_trajectory_iae_pp,comparator_future_point_mae_pp,comparator_final_predicted_retention_pct,comparator_final_error_pp,ungated_target_trajectory_iae_pp,gated_hierarchical_trajectory_iae_pp,temperature_c,storage_soc_fraction,activation_component_selected,negative_loss_evidence,positive_time_observation_count,minimum_prefix_capacity_loss_pct,prefix_end_days,validation_horizon_days,training_support_days,time_extrapolation_ratio,future_checkup_count,fallback_reason,target_activation_fit_status,target_activation_fit_error,primary_vs_v2_delta_iae_pp,primary_vs_v2_relative_improvement_fraction,ungated_target_vs_v2_delta_iae_pp,gated_hierarchical_vs_v2_delta_iae_pp,candidate_final_absolute_error_pp,comparator_final_absolute_error_pp,horizon_to_prefix_time_ratio,is_primary_prefix,statistical_unit,independent_evidence_key,scenario_occurrence_count,duplicated_across_scenarios,candidate_error_rank_desc,candidate_error_top_quartile,temperature_outside_training_hull,selected_branch,gate_evidence_gap,risk_flags,trust_status,outcome_class,recommended_action,deployment_trusted,claim_allowed,claim_boundary
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC37.5,5,3.33883436388723,3.0385061890592913,90.735839071610982,84.454482249654149,-6.2813568219568339,False,3.33883436388723,3.0385061890592913,84.454482249654149,-6.2813568219568339,3.5860951171357147,3.33883436388723,40,0.375,False,False,4,0.4276714502725838,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,0.24726075324848473,0,6.2813568219568339,6.2813568219568339,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC37.5,2,True,5,True,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC25,5,3.184927591293099,2.8844555395976483,92.05528336328554,85.893205842185509,-6.1620775211000307,False,3.184927591293099,2.8844555395976483,85.893205842185509,-6.1620775211000307,2.7868276978590041,3.184927591293099,40,0.25,False,False,4,0.28356383602312002,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.39809989343409491,0,6.1620775211000307,6.1620775211000307,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC25,1,False,6,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,5,2.9179843692049814,2.6982740727235379,93.492343457609309,98.486840540717168,4.9944970831078592,False,2.9179843692049814,2.6982740727235379,98.486840540717168,4.9944970831078592,7.6099030462730886,2.9179843692049814,40,0.125,False,True,4,-0.22097775775797851,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,4.6919186770681076,0,4.9944970831078592,4.9944970831078592,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,2,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC12.5,5,2.8016730562194931,2.5917009152792909,93.492343457609309,98.273303795280142,4.7809603376708338,False,2.8016730562194931,2.5917009152792909,98.273303795280142,4.7809603376708338,7.6099030462730886,2.8016730562194931,40,0.125,False,True,4,-0.22097775775797851,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,4.8082299900535954,0,4.7809603376708338,4.7809603376708338,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,7,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC0,8,2.7735374335035639,2.6230465535987615,88.497035210498524,84.496802310937426,-4.0002328995610981,False,2.7735374335035639,2.6230465535987615,84.496802310937426,-4.0002328995610981,0.60489088603025476,2.7735374335035639,60,0,False,False,7,0.034173372207249003,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-2.1686465474733092,0,4.0002328995610981,4.0002328995610981,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC0,1,False,1,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,5,2.6870612426018186,2.4579013559673357,90.289459200236124,85.470305185321138,-4.8191540149149859,False,2.6870612426018186,2.4579013559673357,85.470305185321138,-4.8191540149149859,2.755664266010621,2.6870612426018186,40,0.625,False,False,4,0.59361047524483013,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,0.068603023408802422,0,4.8191540149149859,4.8191540149149859,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,3,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC62.5,5,2.6540089807921921,2.4277647990247773,90.289459200236124,85.532120263491635,-4.7573389367444889,False,2.6540089807921921,2.4277647990247773,85.532120263491635,-4.7573389367444889,2.755664266010621,2.6540089807921921,40,0.625,False,False,4,0.59361047524483013,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,0.10165528521842893,0,4.7573389367444889,4.7573389367444889,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,8,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC50,8,2.4888577850885021,2.3023955577125492,90.755118875206321,86.133100268750468,-4.6220186064558533,False,2.4888577850885021,2.3023955577125492,86.133100268750468,-4.6220186064558533,1.5736631500022875,2.4888577850885021,40,0.5,False,False,7,0.2398898831728217,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.91519463508621457,0,4.6220186064558533,4.6220186064558533,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC50,1,False,2,True,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC50,8,2.2925183070938684,2.155376502002472,79.95367388993796,76.140583422974913,-3.8130904669630468,False,2.2925183070938684,2.155376502002472,76.140583422974913,-3.8130904669630468,2.1022886665910971,2.2925183070938684,60,0.5,False,False,7,1.4598327124386259,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.19022964050277125,0,3.8130904669630468,3.8130904669630468,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC50,1,False,3,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC0,5,1.9685321222568108,1.8130190596741211,96.450765189228321,99.94289798733142,3.4921327981030998,False,1.9685321222568108,1.8130190596741211,99.94289798733142,3.4921327981030998,3.3224455312912631,1.9685321222568108,40,0,False,True,4,-0.21036463202885611,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,1.3539134090344522,0,3.4921327981030998,3.4921327981030998,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC0,1,False,9,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC100,5,1.8906651179431373,1.7926592437478941,86.390020867730897,83.682651112119274,-2.707369755611623,False,1.8906651179431373,1.7926592437478941,83.682651112119274,-2.707369755611623,1.8266852327527876,1.8906651179431373,40,1,False,False,4,1.4221685948664202,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.063979885190349695,0,2.707369755611623,2.707369755611623,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC100,1,False,10,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC100,8,1.8305659562365151,1.7271458364750432,77.437244974309522,74.361536913695403,-3.0757080606141187,False,1.8305659562365151,1.7271458364750432,74.361536913695403,-3.0757080606141187,1.5658213606542328,1.8305659562365151,60,1,False,False,7,2.5641136998922605,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.26474459558228225,0,3.0757080606141187,3.0757080606141187,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC100,1,False,4,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC50,8,1.7947398250772524,1.6665989357997946,95.271963011453764,92.057757338955341,-3.2142056724984229,False,1.7947398250772524,1.6665989357997946,92.057757338955341,-3.2142056724984229,0.70977212717248928,1.7947398250772524,25,0.5,False,False,7,0.24557434168329451,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-1.0849676979047631,0,3.2142056724984229,3.2142056724984229,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC50,1,False,5,True,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC0,14,1.611787881761795,1.4569193148193929,88.497035210498524,92.144014346644681,3.6469791361461574,False,1.611787881761795,1.4569193148193929,92.144014346644681,3.6469791361461574,2.1844014497289859,1.611787881761795,60,0,False,False,13,0.034173372207249003,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.57261356796719087,0,3.6469791361461574,3.6469791361461574,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC0,1,False,1,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC87.5,5,1.2269014451445881,1.1367586268696779,87.381149771030991,85.313806906565404,-2.0673428644655871,False,1.2269014451445881,1.1367586268696779,85.313806906565404,-2.0673428644655871,1.1287850664535082,1.2269014451445881,40,0.875,False,False,4,1.6000446252988638,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.09811637869107992,0,2.0673428644655871,2.0673428644655871,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,4,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC87.5,5,1.2258750537390373,1.1358079309414582,87.381149771030991,85.315506294276062,-2.0656434767549285,False,1.2258750537390373,1.1358079309414582,85.315506294276062,-2.0656434767549285,1.1287850664535082,1.2258750537390373,40,0.875,False,False,4,1.6000446252988638,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.097089987285529089,0,2.0656434767549285,2.0656434767549285,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,11,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC37.5,8,1.1743614705504211,1.0964106919388039,90.735839071610982,88.697999268868955,-2.0378398027420275,False,1.1743614705504211,1.0964106919388039,88.697999268868955,-2.0378398027420275,1.0378317578951322,1.1743614705504211,40,0.375,False,False,7,0.4276714502725838,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.1365297126552889,0,2.0378398027420275,2.0378398027420275,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC37.5,2,True,1,True,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;top_quartile_absolute_error_within_scenario_landmark;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC25,8,1.1468125238801583,1.0654071437937431,92.05528336328554,90.057384905139912,-1.9978984581456274,False,1.1468125238801583,1.0654071437937431,90.057384905139912,-1.9978984581456274,0.41833121986510619,1.1468125238801583,40,0.25,False,False,7,0.28356383602312002,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.72848130401505218,0,1.9978984581456274,1.9978984581456274,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC25,1,False,6,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC0,5,1.1447946637231983,1.0604867540389895,97.872716565331487,99.825103047265898,1.9523864819344112,False,1.1447946637231983,1.0604867540389895,99.825103047265898,1.9523864819344112,3.1740457066644265,1.1447946637231983,25,0,False,True,4,-0.20067206229330731,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,2.0292510429412283,0,1.9523864819344112,1.9523864819344112,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC0,1,False,12,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC37.5,8,1.1308398074626873,1.0560276233686847,90.735839071610982,88.777439639573799,-1.9583994320371829,False,1.1308398074626873,1.0560276233686847,88.777439639573799,-1.9583994320371829,1.0378317578951322,1.1308398074626873,40,0.375,False,False,7,0.4276714502725838,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.093008049567555151,0,1.9583994320371829,1.9583994320371829,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC37.5,2,True,7,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,8,0.84434178171369889,0.79577439039296083,90.289459200236124,88.95797444383679,-1.3314847563993339,False,0.84434178171369889,0.79577439039296083,88.95797444383679,-1.3314847563993339,0.80119765450657354,0.84434178171369889,40,0.625,False,False,7,0.59361047524483013,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.043144127207125349,0,1.3314847563993339,1.3314847563993339,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,2,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC62.5,8,0.83827242988233042,0.79012362174772421,90.289459200236124,88.968755387525732,-1.3207038127103914,False,0.83827242988233042,0.79012362174772421,88.968755387525732,-1.3207038127103914,0.80119765450657354,0.83827242988233042,40,0.625,False,False,7,0.59361047524483013,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.037074775375756874,0,1.3207038127103914,1.3207038127103914,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,8,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC50,14,0.79019847278535404,0.75200924125603852,79.95367388993796,81.04324612589204,1.0895722359540798,False,0.79019847278535404,0.75200924125603852,81.04324612589204,1.0895722359540798,1.1124467783479672,0.79019847278535404,60,0.5,False,False,13,1.4598327124386259,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.32224830556261319,0,1.0895722359540798,1.0895722359540798,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC50,1,False,2,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC50,5,0.78016522246325071,0.70608009759944779,95.271963011453764,93.660592800308464,-1.6113702111452994,False,0.78016522246325071,0.70608009759944779,93.660592800308464,-1.6113702111452994,0.4034005585593361,0.78016522246325071,25,0.5,False,False,4,0.24557434168329451,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.37676466390391461,0,1.6113702111452994,1.6113702111452994,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC50,1,False,13,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC100,5,0.75510378585479399,0.70414937695617019,89.008126104746694,89.967588732503373,0.9594626277566789,False,0.75510378585479399,0.70414937695617019,89.967588732503373,0.9594626277566789,0.82291618334763694,0.75510378585479399,25,1,False,False,4,1.0674144559505976,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,0.067812397492842957,0,0.9594626277566789,0.9594626277566789,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC100,1,False,14,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC0,8,0.74330451778198736,0.69225619801021832,97.872716565331487,96.635251470354049,-1.2374650949774377,True,0.21361999409497689,0.18561738969761271,97.307337643824326,-0.56537892150716118,0.74330451778198736,0.41679710317508012,25,0,True,True,7,-0.20067206229330731,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,none,fitted,none,0.52968452368701047,-2.4795643588095464,0.52968452368701047,0.20317710908010322,1.2374650949774377,0.56537892150716118,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC0,1,False,9,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;primary_regression_vs_v2;gate_triggered_without_trajectory_gain;candidate_worse_at_final_checkup;long_horizon_from_short_prefix;ungated_specialist_would_regress;alternative_hierarchical_gate_regresses,observed_relative_failure,relative_regression,Do not use the candidate; diagnose the specialist and retain V2.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC100,8,0.69192702957249486,0.71161556108704305,86.390020867730897,85.807691520762589,-0.58232934696830796,False,0.69192702957249486,0.71161556108704305,85.807691520762589,-0.58232934696830796,0.67082437331617906,0.69192702957249486,40,1,False,False,7,1.4221685948664202,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.021102656256315799,0,0.58232934696830796,0.58232934696830796,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC100,1,False,10,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC100,8,0.68046612176066901,0.64524344476750173,89.008126104746694,89.785402818312832,0.77727671356613826,False,0.68046612176066901,0.64524344476750173,89.785402818312832,0.77727671356613826,0.68172483117581828,0.68046612176066901,25,1,False,False,7,1.0674144559505976,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,0.0012587094151492728,0,0.77727671356613826,0.77727671356613826,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC100,1,False,11,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
