source_condition_id,source_condition_role,pseudo_training_condition_ids,pseudo_training_condition_count,prefix_checkups,target_checkup_index,prefix_end_days,elapsed_days,forecast_horizon_days,true_capacity_retention_pct,raw_activation_predicted_retention_pct,retention_residual_pp,source_model_state_sha256,source_residual_state_sha256
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,20,136.94583333333333,429.25,292.30416666666667,98.454674479004524,98.491336129881731,-0.036661650877206853,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,21,136.94583333333333,455.79166666666663,318.8458333333333,98.387482413776127,98.44584383624823,-0.058361422472103186,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,22,136.94583333333333,482.29166666666663,345.3458333333333,98.34554179168984,98.401858202551352,-0.056316410861512622,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,23,136.94583333333333,508.79166666666663,371.8458333333333,98.287876413889308,98.359186081399798,-0.071309667510490726,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,24,136.94583333333333,535.16666666666652,398.22083333333319,98.228693319008684,98.317915641577684,-0.089222322569000312,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,25,136.94583333333333,561.70833333333337,424.76250000000005,98.192913406701564,98.277501758424393,-0.084588351722828747,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,26,136.94583333333333,588.29166666666652,451.34583333333319,98.156224783325598,98.238066716777752,-0.081841933452153626,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,27,136.94583333333333,612.29166666666652,475.34583333333319,98.043633249038592,98.203299698958276,-0.15966644991968337,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,28,136.94583333333333,631.16666666666652,494.22083333333319,97.914688190429786,98.176481489479087,-0.26179329904930171,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,29,136.94583333333333,658.79166666666652,521.84583333333319,97.934897243376966,98.138016350255683,-0.20311910687871659,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
