audit_family,scenario_id,removed_condition_id,mean_route,requested_coverage,calibration_condition_count,evaluation_condition_count,order_statistic_rank,multiplier,quantile_status,diagnostic_available_evaluation_count,diagnostic_covered_evaluation_count,diagnostic_coverage_fraction_among_available,all_evaluation_diagnostic_available,all_evaluation_simultaneously_covered,all_evaluation_available_and_covered,diagnostic_mean_width_pp,diagnostic_max_width_pp,diagnostic_interval_score_mean
original_fixed_split,original_fixed_split,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
original_fixed_split,original_fixed_split,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
original_fixed_split,original_fixed_split,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
original_fixed_split,original_fixed_split,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6841507351838452,3.4427051368367643,1.6841507351838452
original_fixed_split,original_fixed_split,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
original_fixed_split,original_fixed_split,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
